http://dbpedia.org/resource/Yohan_Cabaye	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Newcastle_United_F.C.	 2011	 NOW	 FALSE
http://dbpedia.org/resource/Marouane_Chamakh	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Morocco_national_football_team	 2003	 NOW	 FALSE
http://dbpedia.org/resource/Marouane_Chamakh	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Girondins_de_Bordeaux	 2000	 2002	 FALSE
http://dbpedia.org/resource/Juan_Mata	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Valencia_CF	 2007	 2011	 FALSE
http://dbpedia.org/resource/Juan_Mata	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Oviedo	 1998	 2003	 FALSE
http://dbpedia.org/resource/Juan_Mata	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Madrid_C.F.	 2003	 2006	 FALSE
http://dbpedia.org/resource/Juan_Mata	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Madrid_Castilla	 2006	 2007	 FALSE
http://dbpedia.org/resource/Juan_Mata	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Chelsea_F.C.	 2011	 NOW	 FALSE
http://dbpedia.org/resource/Olivier_Giroud	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/France_national_football_team	 2011	 NOW	 FALSE
http://dbpedia.org/resource/Olivier_Giroud	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tours_FC	 2010	 2010	 FALSE
http://dbpedia.org/resource/Olivier_Giroud	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Montpellier_HSC	 2010	 2012	 FALSE
http://dbpedia.org/resource/Steve_Morison	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Stevenage_F.C.	 2006	 2009	 FALSE
http://dbpedia.org/resource/Steve_Morison	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Bishop's_Stortford_F.C.	 2004	 2006	 FALSE
http://dbpedia.org/resource/Steve_Morison	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Norwich_City_F.C.	 2011	 2013	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Blackpool_F.C.	 2008	 2008	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Kitchee_SC	 2012	 NOW	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Fulham_F.C.	 1995	 2006	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Brighton_	 2003	 2004	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Brighton_	 2007	 2007	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Norwich_City_F.C.	 2006	 2006	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Muangthong_United_F.C.	 2011	 2012	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Queens_Park_Rangers_F.C.	 2006	 2009	 FALSE
http://dbpedia.org/resource/Zesh_Rehman	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Bradford_City_A.F.C.	 2009	 2010	 FALSE
http://dbpedia.org/resource/Kevin-Prince_Boateng	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Hertha_BSC	 2005	 2007	 FALSE
http://dbpedia.org/resource/Kevin-Prince_Boateng	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/A.C._Milan	 2010	 NOW	 FALSE
http://dbpedia.org/resource/Kevin-Prince_Boateng	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Borussia_Dortmund	 2009	 2009	 FALSE
