http://dbpedia.org/resource/Francesco_Acerbi
[Start]/[End];2006[NA, NA, 1];2007[NA, NA, 1];2008[NA, NA, 1];2010[NA, NA, 1];2011[NA, NA, 1];
1944[NA, NA, 1];[X];[X];[X];[1];[1];[X];[X];[1];[X];[X];[1];[1];[X];[X];[1];[1];[X];[1];[1];[X];[X];[1];[X];[X];[1];
1945[NA, NA, 1];[X];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];[1];[X];[X];[1];[1];[X];[1];[1];[X];[X];[1];[X];[X];[1];
1945-05-08[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[1];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1945-05-08[start, term, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];[X];[X];[X];[X];[X];
1945-11-19[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];[X];[X];[X];[X];[X];
1945-11-19[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1948[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];[X];[X];[X];[X];[X];
1948[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];[1];[X];[X];[1];[1];[X];[1];[1];[X];[X];[1];[X];[X];[1];
1949[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];[X];[X];[1];[1];[X];[1];[1];[X];[X];[1];[X];[X];[1];
1951-04-02[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1951-04-02[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];[X];[X];[X];[X];[X];
1952[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];[1];[X];[1];[1];[X];[X];[1];[X];[X];[1];
19521956[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1953[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];[X];[1];[1];[X];[X];[1];[X];[X];[1];
1953-01-20[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];
1953-01-20[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1959[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];[1];[X];[X];[1];[X];[X];[1];
1961[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];
1969[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];
2013-01-23[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];
http://dbpedia.org/resource/George_H._W._Bush
[Start]/[End];1942[NA, NA, 1];1945-01-01[end, serviceyear, 1];19641970[NA, NA, 1];1967[NA, NA, 1];1971[NA, NA, 1];1971-01-03[end, term, 1];1971-01-03[end, activeyearsdate, 1];1973[end, term, 1];1973[NA, NA, 1];1974[end, term, 1];1974[NA, NA, 1];1975-12-07[end, term, 1];1975-12-07[end, activeyearsdate, 1];1976[NA, NA, 1];1977-01-20[end, activeyearsdate, 1];1977-01-20[end, term, 1];1981[NA, NA, 1];19881992[NA, NA, 1];1989[NA, NA, 1];1989-01-20[end, term, 1];1989-01-20[end, activeyearsdate, 1];1990[NA, NA, 1];1990[end, education, 1];1990[end, labor, 1];1991[end, agriculture, 1];1991[end, chiefofstaff, 1];1991[end, justice, 1];1991[end, nationaldrugcontrol, 1];1992[end, commerce, 1];1992[end, transportation, 1];1992[end, chiefofstaff, 1];1992[end, state, 1];1993[end, defense, 1];1993[end, agriculture, 1];1993[end, trade, 1];1993[end, education, 1];1993[end, justice, 1];1993[end, president, 1];1993[end, healthandhumanservices, 1];1993[end, chiefofstaff, 1];1993[end, energy, 1];1993[end, interior, 1];1993[end, environmentalprotection, 1];1993[end, vicepresident, 1];1993[end, managementandbudget, 1];1993[end, commerce, 1];1993[end, nationaldrugcontrol, 1];1993[end, labor, 1];1993[end, treasury, 1];1993[end, veteransaffairs, 1];1993[end, state, 1];1993[end, transportation, 1];1993[end, housingandurbandevelopment, 1];1993-01-20[end, term, 1];1993-01-20[end, activeyearsdate, 1];2006[NA, NA, 1];2007[NA, NA, 1];
1924[start, dateof, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1924-06-12[start, date, 2];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1942[NA, NA, 1];[1];[X];[1];[1];[1];[X];[X];[X];[1];[X];[1];[X];[X];[1];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1942-01-01[start, serviceyear, 1];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
19641970[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1967[NA, NA, 1];[X];[X];[1];[1];[1];[X];[X];[X];[1];[X];[1];[X];[X];[1];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1967-01-03[start, term, 1];[X];[X];[X];[X];[X];[1];[X];[1];[X];[1];[X];[1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1967-01-03[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];
1971[start, term, 1];[X];[X];[X];[X];[X];[1];[X];[1];[X];[1];[X];[1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1971[NA, NA, 1];[X];[X];[1];[X];[1];[X];[X];[X];[1];[X];[1];[X];[X];[1];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1973[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[1];[X];[1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1973[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[1];[X];[X];[1];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1974[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1974-09-26[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1974-09-26[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];
1976[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1976-01-30[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];
1976-01-30[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1981[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1981-01-20[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1981-01-20[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];
19881992[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, vicepresident, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, state, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];
1989[start, environmentalprotection, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, agriculture, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, labor, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, housingandurbandevelopment, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1989[start, transportation, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];
1989[start, commerce, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1989[start, veteransaffairs, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];
1989[start, healthandhumanservices, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, education, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, trade, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, energy, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, chiefofstaff, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, managementandbudget, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, treasury, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, nationaldrugcontrol, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, justice, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, interior, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, defense, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989[start, president, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1989-01-20[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];
1989-01-20[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1990[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
1990[start, education, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1991[start, nationaldrugcontrol, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1991[start, justice, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1991[start, agriculture, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1991[start, labor, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1991[start, chiefofstaff, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1992[start, commerce, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1992[start, state, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];
1992[start, transportation, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];
1992[start, chiefofstaff, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
2006[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[1];
2007[NA, NA, 1];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];
http://dbpedia.org/resource/Daniele_De_Rossi
[Start]/[End];1997[NA, NA, 1];2000[NA, NA, 1];2001[NA, NA, 2];2002[NA, NA, 1];2003[NA, NA, 1];2004[NA, NA, 1];
1983-07-24[start, date, 2];[X];[X];[X];[X];[X];[X];
1997[NA, NA, 1];[1];[1];[1];[1];[1];[1];
2000[NA, NA, 1];[X];[1];[1];[1];[1];[1];
2001[NA, NA, 2];[X];[X];[1];[1];[1];[1];
2002[NA, NA, 1];[X];[X];[X];[1];[1];[1];
2003[NA, NA, 1];[X];[X];[X];[X];[1];[1];
2004[NA, NA, 1];[X];[X];[X];[X];[X];[1];
http://dbpedia.org/resource/Richard_Nixon
