http://dbpedia.org/resource/Khalilur_Rehman_(governor),http://dbpedia.org/ontology/serviceEndYear,1974,
http://dbpedia.org/resource/Anthony_Kennedy,http://dbpedia.org/property/termStart,1988,
http://dbpedia.org/resource/Bill_""Kaipo""_Asing,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/David_Obadiah_Lot,http://dbpedia.org/property/termEnd,1955,
http://dbpedia.org/resource/Kerry_Healey,http://dbpedia.org/property/birthDate,1960,
http://dbpedia.org/resource/Henry_Kroeger,http://dbpedia.org/ontology/birthDate,1917,
http://dbpedia.org/resource/Robert_Mark,http://dbpedia.org/ontology/deathDate,2010,
http://dbpedia.org/resource/Joseph_W._Byrns,_Sr.,http://dbpedia.org/property/termStart,1933,
http://dbpedia.org/resource/Beverley_McLachlin,http://dbpedia.org/ontology/activeYearsEndDate,2000,
http://dbpedia.org/resource/Grant_Woods,http://dbpedia.org/property/birthDate,1954,
http://dbpedia.org/resource/George_Pardee,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Edgar_Whitcomb,http://dbpedia.org/ontology/birthDate,1917,
http://dbpedia.org/resource/Jack_Conway_(politician),http://dbpedia.org/property/years,2008,
http://dbpedia.org/resource/Norman_Lamb,http://dbpedia.org/property/birthDate,1957,
http://dbpedia.org/resource/Glyn_Davies_(politician),http://dbpedia.org/property/birthDate,1944,
http://dbpedia.org/resource/Mike_Callihan,http://dbpedia.org/property/termEnd,1994,
http://dbpedia.org/resource/Allan_Shivers,http://dbpedia.org/ontology/activeYearsStartDate,1949,
http://dbpedia.org/resource/Aileen_Carroll,http://dbpedia.org/property/post2years,2007,
http://dbpedia.org/resource/Ron_Sims,http://dbpedia.org/ontology/activeYearsEndDate,2009,
http://dbpedia.org/resource/John_W._Griggs,http://dbpedia.org/property/termEnd,1901,
http://dbpedia.org/resource/Jim_Doyle,http://dbpedia.org/ontology/activeYearsEndDate,2011,
http://dbpedia.org/resource/Donald_Dewar,http://dbpedia.org/ontology/deathDate,2000,
