/en/gabriel_agbonlahor	 plays_for	 Sheffield Wednesday F.C.	 2005	 2005
/en/joe_hart	 plays_for	 Manchester City F.C.	 2006	 null
/en/joe_hart	 plays_for	 Birmingham City F.C.	 2009	 2010
/en/joe_hart	 plays_for	 England national football team	 2008	 null
/en/joe_hart	 plays_for	 Tranmere Rovers F.C.	 2007-01	 2007-01
/en/joe_hart	 plays_for	 Shrewsbury Town F.C.	 2003	 2006
/en/joe_hart	 plays_for	 Blackpool F.C.	 2007-04	 2007
/en/daniel_sturridge	 plays_for	 Manchester City F.C.	 2006	 2009
/en/daniel_sturridge	 plays_for	 England national football team	 2011	 null
/en/daniel_sturridge	 plays_for	 Chelsea F.C.	 2009	 2013
/en/daniel_sturridge	 plays_for	 Bolton Wanderers F.C.	 2011	 2011
/en/daniel_sturridge	 plays_for	 Liverpool F.C.	 2013	 null
/en/diego_ribas_da_cunha	 plays_for	 SV Werder Bremen	 2006	 2009
/en/diego_ribas_da_cunha	 plays_for	 VfL Wolfsburg	 2010	 null
/en/diego_ribas_da_cunha	 plays_for	 Atlético Madrid	 2011	 2012
/en/diego_ribas_da_cunha	 plays_for	 Juventus F.C.	 2009	 2010
/en/emmanuel_adebayor	 plays_for	 Arsenal F.C.	 2006-01	 2009-07
/en/emmanuel_adebayor	 plays_for	 Manchester City F.C.	 2009-07	 2012
/en/emmanuel_adebayor	 plays_for	 Togo national football team	 2000	 null
/en/emmanuel_adebayor	 plays_for	 Tottenham Hotspur F.C.	 2011	 null
/en/emmanuel_adebayor	 plays_for	 AS Monaco FC	 2003	 2006
/en/emmanuel_adebayor	 plays_for	 Real Madrid C.F.	 2011	 2011
/en/emmanuel_adebayor	 plays_for	 FC Metz	 2001	 2003
/en/claudio_marchisio	 plays_for	 Juventus F.C.	 2006	 null
/en/claudio_marchisio	 plays_for	 Italy national football team	 2009	 null
/en/claudio_marchisio	 plays_for	 Empoli F.C.	 2007	 2008
/en/ross_mccormack	 plays_for	 Cardiff City F.C.	 2008	 2010
/en/ross_mccormack	 plays_for	 Leeds United A.F.C.	 2010-08-27	 null
/en/ross_mccormack	 plays_for	 Rangers F.C.	 2003	 2006
/en/ross_mccormack	 plays_for	 Motherwell F.C.	 2006	 2008
/en/ross_mccormack	 plays_for	 Doncaster Rovers F.C.	 2006	 2006
/en/ross_mccormack	 plays_for	 Scotland national football team	 2008	 2012
/en/peter_philipakos	 plays_for	 Ethnikos Piraeus F.C.	 null	 null
/en/peter_philipakos	 plays_for	 Olympiakos Chersonissos F.C.	 null	 null
/en/philipp_lahm	 plays_for	 FC Bayern Munich	 2003	 null
/en/philipp_lahm	 plays_for	 FC Bayern Munich II	 2001	 2003
/en/philipp_lahm	 plays_for	 VfB Stuttgart	 2003	 2005
/en/philipp_lahm	 plays_for	 Germany national football team	 2004	 null
/en/kasper_schmeichel	 plays_for	 Manchester City F.C.	 2004	 2009
/en/kasper_schmeichel	 plays_for	 Denmark national football team	 2011	 null
/en/kasper_schmeichel	 plays_for	 Falkirk F.C.	 2007	 2007
/en/kasper_schmeichel	 plays_for	 Coventry City F.C.	 2008	 2008
/en/kasper_schmeichel	 plays_for	 Cardiff City F.C.	 2007	 2008
/en/kasper_schmeichel	 plays_for	 Bury F.C.	 2006	 2006
/en/kasper_schmeichel	 plays_for	 Notts County F.C.	 2009	 2010
/en/kasper_schmeichel	 plays_for	 Darlington F.C.	 2006	 2006
/en/kasper_schmeichel	 plays_for	 Leeds United A.F.C.	 2010-05-27	 2011
/en/kasper_schmeichel	 plays_for	 Leicester City F.C.	 2011	 null
/en/robbie_rogers	 plays_for	 Leeds United A.F.C.	 2012-01	 2013-02-15
/en/robbie_rogers	 plays_for	 Stevenage F.C.	 2012	 2013
/en/levi_mackin	 plays_for	 Wrexham F.C.	 null	 null
/en/levi_mackin	 plays_for	 York City F.C.	 null	 null
/en/filipe_morais	 plays_for	 Hibernian F.C.	 2007-07-30	 2009-01-08
/en/filipe_morais	 plays_for	 Inverness Caledonian Thistle F.C.	 2008	 2009
/en/neil_kilkenny	 plays_for	 Leeds United A.F.C.	 2008	 2011
/en/neil_kilkenny	 plays_for	 Australia national association football team	 2006	 null
/en/neil_kilkenny	 plays_for	 Oldham Athletic A.F.C.	 2004	 2005
/en/neil_kilkenny	 plays_for	 Birmingham City F.C.	 2004	 2008
/en/neil_kilkenny	 plays_for	 Oldham Athletic A.F.C.	 2007	 2008
/en/neil_kilkenny	 plays_for	 Bristol City F.C.	 2011	 null
