"http://dbpedia.org/resource/Chris_Sarandon"	"spouse"	"http://dbpedia.org/resource/Susan_Sarandon"	"""\""1968"	"""\""1979"	"1942"	"1"
"http://dbpedia.org/resource/Chris_Sarandon"	"spouse"	"http://dbpedia.org/resource/Joanna_Gleason"	"""\""1994"	"0"	"2005"	"5"
"http://dbpedia.org/resource/Joanna_Gleason"	"spouse"	"http://dbpedia.org/resource/Chris_Sarandon"	"""\""1975"	"""\""1981"	"2005"	"5"
"http://dbpedia.org/resource/Joanna_Gleason"	"spouse"	"http://dbpedia.org/resource/Chris_Sarandon"	"""\""1975"	"""\""1981"	"2010"	"1"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"1995"	"5"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"1997"	"9"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"2007"	"3"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"1998"	"1"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"2013"	"4"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"1994"	"2"
"http://dbpedia.org/resource/Lauren_Holly"	"spouse"	"http://dbpedia.org/resource/Jim_Carrey"	"""\""1991"	"""\""1993"	"1963"	"2"
"http://dbpedia.org/resource/James_DePaiva"	"spouse"	"http://dbpedia.org/resource/Kassie_DePaiva"	"""\""1996"	"0"	"2013"	"2"
"http://dbpedia.org/resource/James_DePaiva"	"spouse"	"http://dbpedia.org/resource/Kassie_DePaiva"	"""\""1996"	"0"	"2011"	"1"
"http://dbpedia.org/resource/James_DePaiva"	"spouse"	"http://dbpedia.org/resource/Kassie_DePaiva"	"""\""1996"	"0"	"1961"	"1"
"http://dbpedia.org/resource/James_DePaiva"	"spouse"	"http://dbpedia.org/resource/Misty_Rowe"	"""\""1986"	"""\""1995"	"1957"	"2"
"http://dbpedia.org/resource/Kathie_Lee_Gifford"	"spouse"	"http://dbpedia.org/resource/Frank_Gifford"	"""\""1976"	"0"	"2013"	"1"
"http://dbpedia.org/resource/Kathie_Lee_Gifford"	"spouse"	"http://dbpedia.org/resource/Frank_Gifford"	"""\""1976"	"0"	"2012"	"3"
"http://dbpedia.org/resource/Joanna_Lumley"	"spouse"	"http://dbpedia.org/resource/Jeremy_Lloyd"	"""\""1970"	"""\""1970"	"1970"	"1"
"http://dbpedia.org/resource/Joanna_Lumley"	"spouse"	"http://dbpedia.org/resource/Jeremy_Lloyd"	"""\""1970"	"""\""1970"	"1971"	"3"
"http://dbpedia.org/resource/Joanna_Lumley"	"spouse"	"http://dbpedia.org/resource/Jeremy_Lloyd"	"""\""1970"	"""\""1970"	"1997"	"3"
"http://dbpedia.org/resource/Joanna_Lumley"	"spouse"	"http://dbpedia.org/resource/Jeremy_Lloyd"	"""\""1970"	"""\""1970"	"1994"	"1"
"http://dbpedia.org/resource/Joanna_Lumley"	"spouse"	"http://dbpedia.org/resource/Stephen_Barlow_(conductor)"	"""\""1986"	"0"	"2013"	"1"
"http://dbpedia.org/resource/Joanna_Lumley"	"spouse"	"http://dbpedia.org/resource/Stephen_Barlow_(conductor)"	"""\""1986"	"0"	"2010"	"2"
"http://dbpedia.org/resource/Jeremy_Lloyd"	"spouse"	"http://dbpedia.org/resource/Joanna_Lumley"	"""\""1955"	"""\""1962"	"1970"	"1"
"http://dbpedia.org/resource/Jeremy_Lloyd"	"spouse"	"http://dbpedia.org/resource/Joanna_Lumley"	"""\""1955"	"""\""1962"	"1971"	"3"
"http://dbpedia.org/resource/Jeremy_Lloyd"	"spouse"	"http://dbpedia.org/resource/Joanna_Lumley"	"""\""1955"	"""\""1962"	"1997"	"3"
"http://dbpedia.org/resource/Jeremy_Lloyd"	"spouse"	"http://dbpedia.org/resource/Joanna_Lumley"	"""\""1955"	"""\""1962"	"1994"	"1"
"http://dbpedia.org/resource/Jeremy_Lloyd"	"spouse"	"http://dbpedia.org/resource/Joanna_Lumley"	"""\""1955"	"""\""1962"	"2011"	"1"
"http://dbpedia.org/resource/Brooke_Burke_Charvet"	"spouse"	"http://dbpedia.org/resource/Garth_Fisher"	"""\""2001"	"""\""2005"	"2002"	"1"
"http://dbpedia.org/resource/Brooke_Burke_Charvet"	"spouse"	"http://dbpedia.org/resource/David_Charvet"	"""\""2011"	"0"	"1972"	"1"
"http://dbpedia.org/resource/Brooke_Burke_Charvet"	"spouse"	"http://dbpedia.org/resource/David_Charvet"	"""\""2011"	"0"	"2013"	"2"
"http://dbpedia.org/resource/Brooke_Burke_Charvet"	"spouse"	"http://dbpedia.org/resource/David_Charvet"	"""\""2011"	"0"	"2005"	"1"
"http://dbpedia.org/resource/Brooke_Burke_Charvet"	"spouse"	"http://dbpedia.org/resource/David_Charvet"	"""\""2011"	"0"	"2012"	"2"
"http://dbpedia.org/resource/Brooke_Burke_Charvet"	"spouse"	"http://dbpedia.org/resource/David_Charvet"	"""\""2011"	"0"	"2011"	"7"
"http://dbpedia.org/resource/Richard_Holbrooke"	"spouse"	"http://dbpedia.org/resource/Kati_Marton"	"""\""1964"	"0"	"2013"	"1"
"http://dbpedia.org/resource/Richard_Holbrooke"	"spouse"	"http://dbpedia.org/resource/Kati_Marton"	"""\""1964"	"0"	"2011"	"2"
